META,DeadlineMisses,140
META,CPUUtil,100
Tick,CPU_Task,CPU_Util%,TaskID,Name,State
271,T6,100,1,T1,missed
271,T6,100,2,T2,ready
271,T6,100,3,T3,missed
271,T6,100,4,T4,missed
271,T6,100,5,T5,finished
271,T6,100,6,T6,running
271,T6,100,7,T7,finished
271,T6,100,8,T8,finished
271,T6,100,9,T9,finished
271,T6,100,10,T10,finished
272,IDLE,100,1,T1,missed
272,IDLE,100,2,T2,ready
272,IDLE,100,3,T3,missed
272,IDLE,100,4,T4,ready
272,IDLE,100,5,T5,ready
272,IDLE,100,6,T6,finished
272,IDLE,100,7,T7,finished
272,IDLE,100,8,T8,finished
272,IDLE,100,9,T9,finished
272,IDLE,100,10,T10,finished
273,IDLE,100,1,T1,missed
273,IDLE,100,2,T2,ready
273,IDLE,100,3,T3,missed
273,IDLE,100,4,T4,ready
273,IDLE,100,5,T5,finished
273,IDLE,100,6,T6,finished
273,IDLE,100,7,T7,finished
273,IDLE,100,8,T8,finished
273,IDLE,100,9,T9,finished
273,IDLE,100,10,T10,finished
274,IDLE,100,1,T1,missed
274,IDLE,100,2,T2,ready
274,IDLE,100,3,T3,missed
274,IDLE,100,4,T4,finished
274,IDLE,100,5,T5,finished
274,IDLE,100,6,T6,finished
274,IDLE,100,7,T7,finished
274,IDLE,100,8,T8,finished
274,IDLE,100,9,T9,finished
274,IDLE,100,10,T10,finished
275,IDLE,100,1,T1,missed
275,IDLE,100,2,T2,ready
275,IDLE,100,3,T3,missed
275,IDLE,100,4,T4,ready
275,IDLE,100,5,T5,finished
275,IDLE,100,6,T6,finished
275,IDLE,100,7,T7,finished
275,IDLE,100,8,T8,finished
275,IDLE,100,9,T9,finished
275,IDLE,100,10,T10,finished
276,IDLE,100,1,T1,missed
276,IDLE,100,2,T2,ready
276,IDLE,100,3,T3,missed
276,IDLE,100,4,T4,ready
276,IDLE,100,5,T5,finished
276,IDLE,100,6,T6,finished
276,IDLE,100,7,T7,finished
276,IDLE,100,8,T8,finished
276,IDLE,100,9,T9,finished
276,IDLE,100,10,T10,finished
277,IDLE,100,1,T1,missed
277,IDLE,100,2,T2,missed
277,IDLE,100,3,T3,missed
277,IDLE,100,4,T4,finished
277,IDLE,100,5,T5,finished
277,IDLE,100,6,T6,finished
277,IDLE,100,7,T7,finished
277,IDLE,100,8,T8,finished
277,IDLE,100,9,T9,finished
277,IDLE,100,10,T10,finished
278,T4,100,1,T1,missed
278,T4,100,2,T2,missed
278,T4,100,3,T3,missed
278,T4,100,4,T4,running
278,T4,100,5,T5,finished
278,T4,100,6,T6,finished
278,T4,100,7,T7,finished
278,T4,100,8,T8,finished
278,T4,100,9,T9,finished
278,T4,100,10,T10,finished
280,IDLE,100,1,T1,ready
280,IDLE,100,2,T2,missed
280,IDLE,100,3,T3,missed
280,IDLE,100,4,T4,ready
280,IDLE,100,5,T5,ready
280,IDLE,100,6,T6,ready
280,IDLE,100,7,T7,finished
280,IDLE,100,8,T8,finished
280,IDLE,100,9,T9,finished
280,IDLE,100,10,T10,finished
281,T6,100,1,T1,ready
281,T6,100,2,T2,missed
281,T6,100,3,T3,missed
281,T6,100,4,T4,missed
281,T6,100,5,T5,ready
281,T6,100,6,T6,running
281,T6,100,7,T7,finished
281,T6,100,8,T8,finished
281,T6,100,9,T9,finished
281,T6,100,10,T10,finished
282,IDLE,100,1,T1,ready
282,IDLE,100,2,T2,missed
282,IDLE,100,3,T3,missed
282,IDLE,100,4,T4,ready
282,IDLE,100,5,T5,ready
282,IDLE,100,6,T6,finished
282,IDLE,100,7,T7,finished
282,IDLE,100,8,T8,finished
282,IDLE,100,9,T9,finished
282,IDLE,100,10,T10,finished
283,IDLE,100,1,T1,ready
283,IDLE,100,2,T2,missed
283,IDLE,100,3,T3,missed
283,IDLE,100,4,T4,ready
283,IDLE,100,5,T5,finished
283,IDLE,100,6,T6,finished
283,IDLE,100,7,T7,finished
283,IDLE,100,8,T8,finished
283,IDLE,100,9,T9,finished
283,IDLE,100,10,T10,finished
284,IDLE,100,1,T1,ready
284,IDLE,100,2,T2,missed
284,IDLE,100,3,T3,missed
284,IDLE,100,4,T4,finished
284,IDLE,100,5,T5,finished
284,IDLE,100,6,T6,finished
284,IDLE,100,7,T7,finished
284,IDLE,100,8,T8,finished
284,IDLE,100,9,T9,finished
284,IDLE,100,10,T10,finished
285,IDLE,100,1,T1,missed
285,IDLE,100,2,T2,missed
285,IDLE,100,3,T3,missed
285,IDLE,100,4,T4,ready
285,IDLE,100,5,T5,finished
285,IDLE,100,6,T6,finished
285,IDLE,100,7,T7,finished
285,IDLE,100,8,T8,finished
285,IDLE,100,9,T9,finished
285,IDLE,100,10,T10,finished
286,IDLE,100,1,T1,missed
286,IDLE,100,2,T2,missed
286,IDLE,100,3,T3,missed
286,IDLE,100,4,T4,finished
286,IDLE,100,5,T5,finished
286,IDLE,100,6,T6,finished
286,IDLE,100,7,T7,finished
286,IDLE,100,8,T8,finished
286,IDLE,100,9,T9,finished
286,IDLE,100,10,T10,finished
287,T4,100,1,T1,missed
287,T4,100,2,T2,missed
287,T4,100,3,T3,missed
287,T4,100,4,T4,running
287,T4,100,5,T5,finished
287,T4,100,6,T6,finished
287,T4,100,7,T7,finished
287,T4,100,8,T8,finished
287,T4,100,9,T9,finished
287,T4,100,10,T10,finished
288,IDLE,100,1,T1,missed
288,IDLE,100,2,T2,missed
288,IDLE,100,3,T3,ready
288,IDLE,100,4,T4,ready
288,IDLE,100,5,T5,ready
288,IDLE,100,6,T6,finished
288,IDLE,100,7,T7,finished
288,IDLE,100,8,T8,finished
288,IDLE,100,9,T9,finished
288,IDLE,100,10,T10,finished
289,IDLE,100,1,T1,missed
289,IDLE,100,2,T2,missed
289,IDLE,100,3,T3,ready
289,IDLE,100,4,T4,ready
289,IDLE,100,5,T5,finished
289,IDLE,100,6,T6,finished
289,IDLE,100,7,T7,finished
289,IDLE,100,8,T8,finished
289,IDLE,100,9,T9,finished
289,IDLE,100,10,T10,finished
290,T6,100,1,T1,missed
290,T6,100,2,T2,missed
290,T6,100,3,T3,ready
290,T6,100,4,T4,ready
290,T6,100,5,T5,finished
290,T6,100,6,T6,running
290,T6,100,7,T7,finished
290,T6,100,8,T8,finished
290,T6,100,9,T9,finished
290,T6,100,10,T10,finished
291,IDLE,100,1,T1,missed
291,IDLE,100,2,T2,missed
291,IDLE,100,3,T3,ready
291,IDLE,100,4,T4,missed
291,IDLE,100,5,T5,finished
291,IDLE,100,6,T6,finished
291,IDLE,100,7,T7,finished
291,IDLE,100,8,T8,finished
291,IDLE,100,9,T9,finished
291,IDLE,100,10,T10,finished
292,IDLE,100,1,T1,missed
292,IDLE,100,2,T2,missed
292,IDLE,100,3,T3,missed
292,IDLE,100,4,T4,finished
292,IDLE,100,5,T5,finished
292,IDLE,100,6,T6,finished
292,IDLE,100,7,T7,finished
292,IDLE,100,8,T8,finished
292,IDLE,100,9,T9,finished
292,IDLE,100,10,T10,finished
293,T4,100,1,T1,missed
293,T4,100,2,T2,missed
293,T4,100,3,T3,missed
293,T4,100,4,T4,running
293,T4,100,5,T5,finished
293,T4,100,6,T6,finished
293,T4,100,7,T7,finished
293,T4,100,8,T8,finished
293,T4,100,9,T9,finished
293,T4,100,10,T10,finished
296,IDLE,100,1,T1,missed
296,IDLE,100,2,T2,missed
296,IDLE,100,3,T3,missed
296,IDLE,100,4,T4,ready
296,IDLE,100,5,T5,finished
296,IDLE,100,6,T6,finished
296,IDLE,100,7,T7,finished
296,IDLE,100,8,T8,finished
296,IDLE,100,9,T9,finished
296,IDLE,100,10,T10,finished
297,T4,100,1,T1,missed
297,T4,100,2,T2,missed
297,T4,100,3,T3,missed
297,T4,100,4,T4,running
297,T4,100,5,T5,finished
297,T4,100,6,T6,finished
297,T4,100,7,T7,finished
297,T4,100,8,T8,finished
297,T4,100,9,T9,finished
297,T4,100,10,T10,finished
298,T4,100,1,T1,missed
298,T4,100,2,T2,missed
298,T4,100,3,T3,missed
298,T4,100,4,T4,missed
298,T4,100,5,T5,finished
298,T4,100,6,T6,finished
298,T4,100,7,T7,finished
298,T4,100,8,T8,finished
298,T4,100,9,T9,finished
298,T4,100,10,T10,finished
299,IDLE,100,1,T1,missed
299,IDLE,100,2,T2,missed
299,IDLE,100,3,T3,missed
299,IDLE,100,4,T4,finished
299,IDLE,100,5,T5,finished
299,IDLE,100,6,T6,finished
299,IDLE,100,7,T7,finished
299,IDLE,100,8,T8,finished
299,IDLE,100,9,T9,finished
299,IDLE,100,10,T10,finished
300,IDLE,100,1,T1,missed
300,IDLE,100,2,T2,ready
300,IDLE,100,3,T3,missed
300,IDLE,100,4,T4,ready
300,IDLE,100,5,T5,finished
300,IDLE,100,6,T6,ready
300,IDLE,100,7,T7,ready
300,IDLE,100,8,T8,ready
300,IDLE,100,9,T9,ready
300,IDLE,100,10,T10,finished
301,IDLE,100,1,T1,missed
301,IDLE,100,2,T2,ready
301,IDLE,100,3,T3,missed
301,IDLE,100,4,T4,ready
301,IDLE,100,5,T5,finished
301,IDLE,100,6,T6,ready
301,IDLE,100,7,T7,ready
301,IDLE,100,8,T8,ready
301,IDLE,100,9,T9,finished
301,IDLE,100,10,T10,finished
302,IDLE,100,1,T1,missed
302,IDLE,100,2,T2,ready
302,IDLE,100,3,T3,missed
302,IDLE,100,4,T4,ready
302,IDLE,100,5,T5,finished
302,IDLE,100,6,T6,ready
302,IDLE,100,7,T7,ready
302,IDLE,100,8,T8,finished
302,IDLE,100,9,T9,finished
302,IDLE,100,10,T10,finished
303,IDLE,100,1,T1,missed
303,IDLE,100,2,T2,ready
303,IDLE,100,3,T3,missed
303,IDLE,100,4,T4,ready
303,IDLE,100,5,T5,finished
303,IDLE,100,6,T6,ready
303,IDLE,100,7,T7,finished
303,IDLE,100,8,T8,finished
303,IDLE,100,9,T9,finished
303,IDLE,100,10,T10,finished
304,T6,100,1,T1,missed
304,T6,100,2,T2,ready
304,T6,100,3,T3,missed
304,T6,100,4,T4,ready
304,T6,100,5,T5,ready
304,T6,100,6,T6,running
304,T6,100,7,T7,finished
304,T6,100,8,T8,finished
304,T6,100,9,T9,finished
304,T6,100,10,T10,finished
305,IDLE,100,1,T1,missed
305,IDLE,100,2,T2,ready
305,IDLE,100,3,T3,missed
305,IDLE,100,4,T4,ready
305,IDLE,100,5,T5,ready
305,IDLE,100,6,T6,finished
305,IDLE,100,7,T7,finished
305,IDLE,100,8,T8,finished
305,IDLE,100,9,T9,finished
305,IDLE,100,10,T10,finished
306,IDLE,100,1,T1,missed
306,IDLE,100,2,T2,ready
306,IDLE,100,3,T3,missed
306,IDLE,100,4,T4,missed
306,IDLE,100,5,T5,finished
306,IDLE,100,6,T6,finished
306,IDLE,100,7,T7,finished
306,IDLE,100,8,T8,finished
306,IDLE,100,9,T9,finished
306,IDLE,100,10,T10,finished
307,IDLE,100,1,T1,missed
307,IDLE,100,2,T2,missed
307,IDLE,100,3,T3,missed
307,IDLE,100,4,T4,finished
307,IDLE,100,5,T5,finished
307,IDLE,100,6,T6,finished
307,IDLE,100,7,T7,finished
307,IDLE,100,8,T8,finished
307,IDLE,100,9,T9,finished
307,IDLE,100,10,T10,finished
308,T4,100,1,T1,missed
308,T4,100,2,T2,missed
308,T4,100,3,T3,missed
308,T4,100,4,T4,running
308,T4,100,5,T5,finished
308,T4,100,6,T6,finished
308,T4,100,7,T7,finished
308,T4,100,8,T8,finished
308,T4,100,9,T9,finished
308,T4,100,10,T10,finished
310,T6,100,1,T1,missed
310,T6,100,2,T2,missed
310,T6,100,3,T3,missed
310,T6,100,4,T4,ready
310,T6,100,5,T5,finished
310,T6,100,6,T6,running
310,T6,100,7,T7,finished
310,T6,100,8,T8,finished
310,T6,100,9,T9,finished
310,T6,100,10,T10,finished
311,IDLE,100,1,T1,missed
311,IDLE,100,2,T2,missed
311,IDLE,100,3,T3,missed
311,IDLE,100,4,T4,ready
311,IDLE,100,5,T5,finished
311,IDLE,100,6,T6,finished
311,IDLE,100,7,T7,finished
311,IDLE,100,8,T8,finished
311,IDLE,100,9,T9,finished
311,IDLE,100,10,T10,finished
312,IDLE,100,1,T1,missed
312,IDLE,100,2,T2,missed
312,IDLE,100,3,T3,ready
312,IDLE,100,4,T4,ready
312,IDLE,100,5,T5,ready
312,IDLE,100,6,T6,finished
312,IDLE,100,7,T7,finished
312,IDLE,100,8,T8,finished
312,IDLE,100,9,T9,finished
312,IDLE,100,10,T10,finished
313,IDLE,100,1,T1,missed
313,IDLE,100,2,T2,missed
313,IDLE,100,3,T3,ready
313,IDLE,100,4,T4,missed
313,IDLE,100,5,T5,finished
313,IDLE,100,6,T6,finished
313,IDLE,100,7,T7,finished
313,IDLE,100,8,T8,finished
313,IDLE,100,9,T9,finished
313,IDLE,100,10,T10,finished
314,IDLE,100,1,T1,missed
314,IDLE,100,2,T2,missed
314,IDLE,100,3,T3,ready
314,IDLE,100,4,T4,finished
314,IDLE,100,5,T5,finished
314,IDLE,100,6,T6,finished
314,IDLE,100,7,T7,finished
314,IDLE,100,8,T8,finished
314,IDLE,100,9,T9,finished
314,IDLE,100,10,T10,finished
315,IDLE,100,1,T1,missed
315,IDLE,100,2,T2,missed
315,IDLE,100,3,T3,ready
315,IDLE,100,4,T4,ready
315,IDLE,100,5,T5,finished
315,IDLE,100,6,T6,finished
315,IDLE,100,7,T7,finished
315,IDLE,100,8,T8,finished
315,IDLE,100,9,T9,finished
315,IDLE,100,10,T10,finished
316,IDLE,100,1,T1,missed
316,IDLE,100,2,T2,missed
316,IDLE,100,3,T3,missed
316,IDLE,100,4,T4,finished
316,IDLE,100,5,T5,finished
316,IDLE,100,6,T6,finished
316,IDLE,100,7,T7,finished
316,IDLE,100,8,T8,finished
316,IDLE,100,9,T9,finished
316,IDLE,100,10,T10,finished
317,T4,100,1,T1,missed
317,T4,100,2,T2,missed
317,T4,100,3,T3,missed
317,T4,100,4,T4,running
317,T4,100,5,T5,finished
317,T4,100,6,T6,finished
317,T4,100,7,T7,finished
317,T4,100,8,T8,finished
317,T4,100,9,T9,finished
317,T4,100,10,T10,finished
320,IDLE,100,1,T1,ready
320,IDLE,100,2,T2,missed
320,IDLE,100,3,T3,missed
320,IDLE,100,4,T4,ready
320,IDLE,100,5,T5,ready
320,IDLE,100,6,T6,ready
320,IDLE,100,7,T7,finished
320,IDLE,100,8,T8,finished
320,IDLE,100,9,T9,finished
320,IDLE,100,10,T10,finished
321,T6,100,1,T1,ready
321,T6,100,2,T2,missed
321,T6,100,3,T3,missed
321,T6,100,4,T4,missed
321,T6,100,5,T5,ready
321,T6,100,6,T6,running
321,T6,100,7,T7,finished
321,T6,100,8,T8,finished
321,T6,100,9,T9,finished
321,T6,100,10,T10,finished
322,IDLE,100,1,T1,ready
322,IDLE,100,2,T2,missed
322,IDLE,100,3,T3,missed
322,IDLE,100,4,T4,ready
322,IDLE,100,5,T5,ready
322,IDLE,100,6,T6,finished
322,IDLE,100,7,T7,finished
322,IDLE,100,8,T8,finished
322,IDLE,100,9,T9,finished
322,IDLE,100,10,T10,finished
323,IDLE,100,1,T1,ready
323,IDLE,100,2,T2,missed
323,IDLE,100,3,T3,missed
323,IDLE,100,4,T4,ready
323,IDLE,100,5,T5,finished
323,IDLE,100,6,T6,finished
323,IDLE,100,7,T7,finished
323,IDLE,100,8,T8,finished
323,IDLE,100,9,T9,finished
323,IDLE,100,10,T10,finished
324,IDLE,100,1,T1,ready
324,IDLE,100,2,T2,missed
324,IDLE,100,3,T3,missed
324,IDLE,100,4,T4,ready
324,IDLE,100,5,T5,finished
324,IDLE,100,6,T6,finished
324,IDLE,100,7,T7,finished
324,IDLE,100,8,T8,finished
324,IDLE,100,9,T9,finished
324,IDLE,100,10,T10,finished
325,IDLE,100,1,T1,missed
325,IDLE,100,2,T2,missed
325,IDLE,100,3,T3,missed
325,IDLE,100,4,T4,ready
325,IDLE,100,5,T5,finished
325,IDLE,100,6,T6,finished
325,IDLE,100,7,T7,finished
325,IDLE,100,8,T8,finished
325,IDLE,100,9,T9,finished
325,IDLE,100,10,T10,finished
326,IDLE,100,1,T1,missed
326,IDLE,100,2,T2,missed
326,IDLE,100,3,T3,missed
326,IDLE,100,4,T4,finished
326,IDLE,100,5,T5,finished
326,IDLE,100,6,T6,finished
326,IDLE,100,7,T7,finished
326,IDLE,100,8,T8,finished
326,IDLE,100,9,T9,finished
326,IDLE,100,10,T10,finished
327,IDLE,100,1,T1,missed
327,IDLE,100,2,T2,missed
327,IDLE,100,3,T3,missed
327,IDLE,100,4,T4,finished
327,IDLE,100,5,T5,finished
327,IDLE,100,6,T6,finished
327,IDLE,100,7,T7,finished
327,IDLE,100,8,T8,finished
327,IDLE,100,9,T9,finished
327,IDLE,100,10,T10,finished
328,IDLE,100,1,T1,missed
328,IDLE,100,2,T2,missed
328,IDLE,100,3,T3,missed
328,IDLE,100,4,T4,finished
328,IDLE,100,5,T5,finished
328,IDLE,100,6,T6,finished
328,IDLE,100,7,T7,finished
328,IDLE,100,8,T8,finished
328,IDLE,100,9,T9,finished
328,IDLE,100,10,T10,finished
329,T4,100,1,T1,missed
329,T4,100,2,T2,missed
329,T4,100,3,T3,missed
329,T4,100,4,T4,running
329,T4,100,5,T5,finished
329,T4,100,6,T6,finished
329,T4,100,7,T7,finished
329,T4,100,8,T8,finished
329,T4,100,9,T9,finished
329,T4,100,10,T10,finished
330,IDLE,100,1,T1,missed
330,IDLE,100,2,T2,ready
330,IDLE,100,3,T3,missed
330,IDLE,100,4,T4,ready
330,IDLE,100,5,T5,finished
330,IDLE,100,6,T6,ready
330,IDLE,100,7,T7,finished
330,IDLE,100,8,T8,finished
330,IDLE,100,9,T9,finished
330,IDLE,100,10,T10,finished
331,T6,100,1,T1,missed
331,T6,100,2,T2,ready
331,T6,100,3,T3,missed
331,T6,100,4,T4,ready
331,T6,100,5,T5,finished
331,T6,100,6,T6,running
331,T6,100,7,T7,finished
331,T6,100,8,T8,finished
331,T6,100,9,T9,finished
331,T6,100,10,T10,finished
332,IDLE,100,1,T1,missed
332,IDLE,100,2,T2,ready
332,IDLE,100,3,T3,missed
332,IDLE,100,4,T4,ready
332,IDLE,100,5,T5,finished
332,IDLE,100,6,T6,finished
332,IDLE,100,7,T7,finished
332,IDLE,100,8,T8,finished
332,IDLE,100,9,T9,finished
332,IDLE,100,10,T10,finished
333,T4,100,1,T1,missed
333,T4,100,2,T2,ready
333,T4,100,3,T3,missed
333,T4,100,4,T4,running
333,T4,100,5,T5,finished
333,T4,100,6,T6,finished
333,T4,100,7,T7,finished
333,T4,100,8,T8,finished
333,T4,100,9,T9,finished
333,T4,100,10,T10,finished
334,T4,100,1,T1,missed
334,T4,100,2,T2,ready
334,T4,100,3,T3,missed
334,T4,100,4,T4,missed
334,T4,100,5,T5,finished
334,T4,100,6,T6,finished
334,T4,100,7,T7,finished
334,T4,100,8,T8,finished
334,T4,100,9,T9,finished
334,T4,100,10,T10,finished
335,IDLE,100,1,T1,missed
335,IDLE,100,2,T2,ready
335,IDLE,100,3,T3,missed
335,IDLE,100,4,T4,finished
335,IDLE,100,5,T5,finished
335,IDLE,100,6,T6,finished
335,IDLE,100,7,T7,finished
335,IDLE,100,8,T8,finished
335,IDLE,100,9,T9,finished
335,IDLE,100,10,T10,finished
336,IDLE,100,1,T1,missed
336,IDLE,100,2,T2,ready
336,IDLE,100,3,T3,ready
336,IDLE,100,4,T4,ready
336,IDLE,100,5,T5,ready
336,IDLE,100,6,T6,finished
336,IDLE,100,7,T7,finished
336,IDLE,100,8,T8,finished
336,IDLE,100,9,T9,finished
336,IDLE,100,10,T10,finished
337,IDLE,100,1,T1,missed
337,IDLE,100,2,T2,missed
337,IDLE,100,3,T3,ready
337,IDLE,100,4,T4,ready
337,IDLE,100,5,T5,finished
337,IDLE,100,6,T6,finished
337,IDLE,100,7,T7,finished
337,IDLE,100,8,T8,finished
337,IDLE,100,9,T9,finished
337,IDLE,100,10,T10,finished
338,IDLE,100,1,T1,missed
338,IDLE,100,2,T2,missed
338,IDLE,100,3,T3,ready
338,IDLE,100,4,T4,finished
338,IDLE,100,5,T5,finished
338,IDLE,100,6,T6,finished
338,IDLE,100,7,T7,finished
338,IDLE,100,8,T8,finished
338,IDLE,100,9,T9,finished
338,IDLE,100,10,T10,finished
339,T4,100,1,T1,missed
339,T4,100,2,T2,missed
339,T4,100,3,T3,ready
339,T4,100,4,T4,running
339,T4,100,5,T5,finished
339,T4,100,6,T6,finished
339,T4,100,7,T7,finished
339,T4,100,8,T8,finished
339,T4,100,9,T9,finished
339,T4,100,10,T10,finished
340,IDLE,100,1,T1,missed
340,IDLE,100,2,T2,missed
340,IDLE,100,3,T3,missed
340,IDLE,100,4,T4,ready
340,IDLE,100,5,T5,finished
340,IDLE,100,6,T6,ready
340,IDLE,100,7,T7,finished
340,IDLE,100,8,T8,finished
340,IDLE,100,9,T9,finished
340,IDLE,100,10,T10,finished
341,T6,100,1,T1,missed
341,T6,100,2,T2,missed
341,T6,100,3,T3,missed
341,T6,100,4,T4,ready
341,T6,100,5,T5,finished
341,T6,100,6,T6,running
341,T6,100,7,T7,finished
341,T6,100,8,T8,finished
341,T6,100,9,T9,finished
341,T6,100,10,T10,finished
342,IDLE,100,1,T1,missed
342,IDLE,100,2,T2,missed
342,IDLE,100,3,T3,missed
342,IDLE,100,4,T4,missed
342,IDLE,100,5,T5,finished
342,IDLE,100,6,T6,finished
342,IDLE,100,7,T7,finished
342,IDLE,100,8,T8,finished
342,IDLE,100,9,T9,finished
342,IDLE,100,10,T10,finished
343,IDLE,100,1,T1,missed
343,IDLE,100,2,T2,missed
343,IDLE,100,3,T3,missed
343,IDLE,100,4,T4,finished
343,IDLE,100,5,T5,finished
343,IDLE,100,6,T6,finished
343,IDLE,100,7,T7,finished
343,IDLE,100,8,T8,finished
343,IDLE,100,9,T9,finished
343,IDLE,100,10,T10,finished
344,IDLE,100,1,T1,missed
344,IDLE,100,2,T2,missed
344,IDLE,100,3,T3,missed
344,IDLE,100,4,T4,finished
344,IDLE,100,5,T5,finished
344,IDLE,100,6,T6,finished
344,IDLE,100,7,T7,finished
344,IDLE,100,8,T8,finished
344,IDLE,100,9,T9,finished
344,IDLE,100,10,T10,finished
345,IDLE,100,1,T1,missed
345,IDLE,100,2,T2,missed
345,IDLE,100,3,T3,missed
345,IDLE,100,4,T4,ready
345,IDLE,100,5,T5,finished
345,IDLE,100,6,T6,finished
345,IDLE,100,7,T7,finished
345,IDLE,100,8,T8,finished
345,IDLE,100,9,T9,finished
345,IDLE,100,10,T10,finished
346,IDLE,100,1,T1,missed
346,IDLE,100,2,T2,missed
346,IDLE,100,3,T3,missed
346,IDLE,100,4,T4,finished
346,IDLE,100,5,T5,finished
346,IDLE,100,6,T6,finished
346,IDLE,100,7,T7,finished
346,IDLE,100,8,T8,finished
346,IDLE,100,9,T9,finished
346,IDLE,100,10,T10,finished
347,T4,100,1,T1,missed
347,T4,100,2,T2,missed
347,T4,100,3,T3,missed
347,T4,100,4,T4,running
347,T4,100,5,T5,finished
347,T4,100,6,T6,finished
347,T4,100,7,T7,finished
347,T4,100,8,T8,finished
347,T4,100,9,T9,finished
347,T4,100,10,T10,finished
348,IDLE,100,1,T1,missed
348,IDLE,100,2,T2,missed
348,IDLE,100,3,T3,missed
348,IDLE,100,4,T4,ready
348,IDLE,100,5,T5,finished
348,IDLE,100,6,T6,finished
348,IDLE,100,7,T7,finished
348,IDLE,100,8,T8,finished
348,IDLE,100,9,T9,finished
348,IDLE,100,10,T10,finished
349,T4,100,1,T1,missed
349,T4,100,2,T2,missed
349,T4,100,3,T3,missed
349,T4,100,4,T4,running
349,T4,100,5,T5,finished
349,T4,100,6,T6,finished
349,T4,100,7,T7,finished
349,T4,100,8,T8,finished
349,T4,100,9,T9,finished
349,T4,100,10,T10,finished
350,IDLE,100,1,T1,missed
350,IDLE,100,2,T2,missed
350,IDLE,100,3,T3,missed
350,IDLE,100,4,T4,ready
350,IDLE,100,5,T5,finished
350,IDLE,100,6,T6,ready
350,IDLE,100,7,T7,finished
350,IDLE,100,8,T8,finished
350,IDLE,100,9,T9,finished
350,IDLE,100,10,T10,finished
351,T6,100,1,T1,missed
351,T6,100,2,T2,missed
351,T6,100,3,T3,missed
351,T6,100,4,T4,missed
351,T6,100,5,T5,finished
351,T6,100,6,T6,running
351,T6,100,7,T7,finished
351,T6,100,8,T8,finished
351,T6,100,9,T9,finished
351,T6,100,10,T10,finished
352,IDLE,100,1,T1,missed
352,IDLE,100,2,T2,missed
352,IDLE,100,3,T3,missed
352,IDLE,100,4,T4,ready
352,IDLE,100,5,T5,ready
352,IDLE,100,6,T6,finished
352,IDLE,100,7,T7,finished
352,IDLE,100,8,T8,finished
352,IDLE,100,9,T9,finished
352,IDLE,100,10,T10,finished
353,IDLE,100,1,T1,missed
353,IDLE,100,2,T2,missed
353,IDLE,100,3,T3,missed
353,IDLE,100,4,T4,ready
353,IDLE,100,5,T5,finished
353,IDLE,100,6,T6,finished
353,IDLE,100,7,T7,finished
353,IDLE,100,8,T8,finished
353,IDLE,100,9,T9,finished
353,IDLE,100,10,T10,finished
354,IDLE,100,1,T1,missed
354,IDLE,100,2,T2,missed
354,IDLE,100,3,T3,missed
354,IDLE,100,4,T4,finished
354,IDLE,100,5,T5,finished
354,IDLE,100,6,T6,finished
354,IDLE,100,7,T7,finished
354,IDLE,100,8,T8,finished
354,IDLE,100,9,T9,finished
354,IDLE,100,10,T10,finished
355,IDLE,100,1,T1,missed
355,IDLE,100,2,T2,missed
355,IDLE,100,3,T3,missed
355,IDLE,100,4,T4,finished
355,IDLE,100,5,T5,finished
355,IDLE,100,6,T6,finished
355,IDLE,100,7,T7,finished
355,IDLE,100,8,T8,finished
355,IDLE,100,9,T9,finished
355,IDLE,100,10,T10,finished
356,T4,100,1,T1,missed
356,T4,100,2,T2,missed
356,T4,100,3,T3,missed
356,T4,100,4,T4,running
356,T4,100,5,T5,finished
356,T4,100,6,T6,finished
356,T4,100,7,T7,finished
356,T4,100,8,T8,finished
356,T4,100,9,T9,finished
356,T4,100,10,T10,finished
360,IDLE,100,1,T1,ready
360,IDLE,100,2,T2,ready
360,IDLE,100,3,T3,ready
360,IDLE,100,4,T4,ready
360,IDLE,100,5,T5,ready
360,IDLE,100,6,T6,ready
360,IDLE,100,7,T7,ready
360,IDLE,100,8,T8,ready
360,IDLE,100,9,T9,finished
360,IDLE,100,10,T10,finished
361,IDLE,100,1,T1,ready
361,IDLE,100,2,T2,ready
361,IDLE,100,3,T3,ready
361,IDLE,100,4,T4,missed
361,IDLE,100,5,T5,ready
361,IDLE,100,6,T6,ready
361,IDLE,100,7,T7,ready
361,IDLE,100,8,T8,finished
361,IDLE,100,9,T9,finished
361,IDLE,100,10,T10,finished
362,IDLE,100,1,T1,ready
362,IDLE,100,2,T2,ready
362,IDLE,100,3,T3,ready
362,IDLE,100,4,T4,ready
362,IDLE,100,5,T5,ready
362,IDLE,100,6,T6,ready
362,IDLE,100,7,T7,finished
362,IDLE,100,8,T8,finished
362,IDLE,100,9,T9,finished
362,IDLE,100,10,T10,finished
363,T6,100,1,T1,ready
363,T6,100,2,T2,ready
363,T6,100,3,T3,ready
363,T6,100,4,T4,ready
363,T6,100,5,T5,ready
363,T6,100,6,T6,running
363,T6,100,7,T7,finished
363,T6,100,8,T8,finished
363,T6,100,9,T9,finished
363,T6,100,10,T10,finished
364,IDLE,100,1,T1,ready
364,IDLE,100,2,T2,ready
364,IDLE,100,3,T3,missed
364,IDLE,100,4,T4,ready
364,IDLE,100,5,T5,ready
364,IDLE,100,6,T6,finished
364,IDLE,100,7,T7,finished
364,IDLE,100,8,T8,finished
364,IDLE,100,9,T9,finished
